id,sku,link-href,name,origin_price,discount_percent,discount_percent,img-src,rating,review_count,brand_name,specification
275786112,1830555901213,https://tiki.vn/laptop-asus-vivobook-x1404za-i5-1235u-16gb-512gb-win11-nk376w-hang-chinh-hang-p275786112.html?spid=275786113,Laptop Asus Vivobook X1404ZA i5 1235U/16GB/512GB/Win11 (NK376W) - Hàng Chính Hãng,N/A,9,14990000,https://salt.tikicdn.com/cache/280x280/ts/product/94/61/ee/2b9dfba1528e608e6d5ff823c398a9e6.jpg,0,0,Asus,N/A
248912686,9813111959724,https://tiki.vn/may-tinh-xach-tay-laptop-hp-15-dy2795wm-core-i5-1135g7-2-4ghz-8gb-ram-ssd-256gb-15-6-inch-fhd-natural-silver-win11-hang-chinh-hang-p248912686.html?spid=248912687,Máy Tính Xách Tay Laptop HP 15-DY2795WM ( Core i5-1135G7 2.4Ghz ,8GB Ram, SSD 256GB, 15.6 Inch FHD, Natural Silver, Win11) - Hàng Chính Hãng,N/A,0,14280000,https://salt.tikicdn.com/cache/280x280/ts/product/a1/27/8f/f6cbcfa77f9b07791072e058632cf226.jpg,0,0,HP,N/A
249160185,4873410517307,https://tiki.vn/may-tinh-xach-tay-laptop-hp-pavilion-14-dv2033tu-core-i5-1235u-8gb-ram-512gb-ssd-intel-iris-xe-14-inch-fhd-ips-win11h-vang-hang-chinh-hang-p249160185.html?spid=249160186,Máy Tính Xách Tay Laptop HP Pavilion 14-DV2033TU (Core i5-1235U, 8GB Ram, 512GB SSD, Intel Iris Xe, 14 inch FHD IPS, Win11H, Vàng) - Hàng Chính Hãng,N/A,0,18480000,https://salt.tikicdn.com/cache/280x280/ts/product/9f/03/72/ed84b0f3d78513046ee2453d08717e2f.jpg,0,0,HP,N/A
275269577,3446754897485,https://tiki.vn/laptop-asus-vivobook-15-x1504za-i3-1215u-8gb-512gb-win11-nj102w-hang-chinh-hang-p275269577.html?spid=275269578,Laptop ASUS Vivobook 15 X1504ZA i3 1215U/8GB/512GB/Win11 (NJ102W) - Hàng Chính Hãng ,N/A,0,11500000,https://salt.tikicdn.com/cache/280x280/ts/product/b7/ff/65/e919c1be4ff68b0a6633c7b9730c4da8.png,0,0,Asus,N/A
275786135,9706201345962,https://tiki.vn/laptop-asus-vivobook-14-x1404va-i5-1335u-16gb-512gb-win11-nk050w-hang-chinh-hang-p275786135.html?spid=275786136,Laptop Asus Vivobook 14 X1404VA i5 1335U/16GB/512GB/Win11 (NK050W) - Hàng Chính Hãng,N/A,11,16490000,https://salt.tikicdn.com/cache/280x280/ts/product/2a/4d/25/eff32a054b65282fca37291489420f07.jpg,0,0,Asus,N/A
248913699,3828399760287,https://tiki.vn/may-tinh-xach-tay-laptop-hp-15s-fq4006tu-15-6-fhd-core-i7-1195g7-8gb-ram-256gb-ssd-win-11-natural-silver-hang-chinh-hang-p248913699.html?spid=248913700,Máy Tính Xách Tay Laptop HP 15S-FQ4006TU 15.6" FHD  Core i7-1195G7 8GB RAM 256GB SSD Win 11 Natural Silver - Hàng Chính Hãng,N/A,0,18360000,https://salt.tikicdn.com/cache/280x280/ts/product/bd/eb/b9/d349ab212865c06680a1baa1c34bb6c2.png,0,0,HP,N/A
252172447,9435561980563,https://tiki.vn/may-tinh-xach-tay-laptop-hp-15-dw3033dx-core-i3-1115g4-8gb-ram-256gb-ssd-nvme-15-6-inch-fhd-bt-win10s-silver-hang-nhap-khau-p252172447.html?spid=252172448,Máy Tính Xách Tay Laptop HP 15-DW3033dx (Core i3-1115G4, 8GB Ram, 256GB SSD NVme, 15.6 inch FHD, BT, Win10S, Silver) - Hàng Nhập Khẩu,N/A,0,11640000,https://salt.tikicdn.com/cache/280x280/ts/product/fa/cf/d5/5331c4f05b9ee6cb670f15b6492b1b23.jpg,0,0,HP,N/A
275786092,9773620510813,https://tiki.vn/laptop-asus-vivobook-16-x1605va-i5-1335u-16gb-512gb-win11-mb360w-hang-chinh-hang-p275786092.html?spid=275786093,Laptop Asus Vivobook 16 X1605VA i5 1335U/16GB/512GB/Win11 (MB360W) - Hàng Chính Hãng,N/A,11,16990000,https://salt.tikicdn.com/cache/280x280/ts/product/9b/1e/c6/ecaa5e7cf7b84025eb16aae212d220db.jpg,0,0,Asus,N/A
272178565,3194862211859,https://tiki.vn/laptop-asus-tuf-gaming-f15-fx506hc-i5-11400h-8gb-512gb-win11-hn144w-hang-chinh-hang-p272178565.html?spid=272178566,Laptop Asus Vivobook 14 OLED i5-13500H/16GB/512GB/Win11 (A1405VA-KM095W) - Hàng chính hãng,N/A,12,17390000,https://salt.tikicdn.com/cache/280x280/ts/product/84/a0/a6/6658c40ec95b8e72d2b684139b43068a.jpg,0,0,Asus,N/A
249033052,2302558093508,https://tiki.vn/may-tinh-xach-tay-laptop-hp-pavilion-15-eg2035tx-i5-1235u-8gb-512gb-2gb-mx550-win11-hang-chinh-hang-p249033052.html?spid=249033053,Máy Tính Xách Tay Laptop HP Pavilion 15-eg2035TX i5 1235U/8GB/512GB/2GB MX550/Win11 - Hàng Chính Hãng,N/A,0,18720000,https://salt.tikicdn.com/cache/280x280/ts/product/75/b7/ff/4951a25056701b1bf2fdc301ceb6a08a.jpg,0,0,HP,N/A
