id,sku,link-href,name,origin_price,discount_percent,sale_price,img-src,rating,review_count,brand_name,specification,date
198572369,3243811368774,https://tiki.vn/laptop-hp-15s-fq5104tu-6k7e4pa-i7-1255u-8gb-512gb-15-6-hd-win-11-hang-chinh-hang-p198572369.html?spid=249010287,Laptop HP 15s-fq5104TU (6K7E4PA) (i7-1255U | 8GB | 512GB | 15.6' HD | Win 11) Hàng chính hãng,18600000,0%,18600000,https://salt.tikicdn.com/cache/280x280/ts/product/05/a1/30/0a3de701f9e297828afa94d84156ba53.png,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
225917347,1955197433128,https://tiki.vn/laptop-hp-240-g9-6l1y3pa-i5-1235u-8gb-512gb-vga-mx550-2gb-14-fhd-p225917347.html?spid=225917349,Laptop HP 240 G9 6L1Y3PA i5-1235U | 8GB | 512GB | VGA MX550 2GB | 14' FHD Hàng chính hãng,20290000,0%,20290000,https://salt.tikicdn.com/cache/280x280/ts/product/dd/72/17/4ca7420b3ccd97d610575612785858b2.jpg,0,0,HP,Hangchinhhieu(TP.HCM); Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
167383382,2844624119175,https://tiki.vn/laptop-hp-240-g8-617m3pa-i3-1005g1-4gb-256gb-ssd-14hd-vga-on-win11-silver-hang-chinh-hang-p167383382.html?spid=248802413,Laptop HP 240 G8 617M3PA (i3-1005G1/4GB/256GB SSD/14HD/VGA ON/WIN11/Silver) - Hàng Chính Hãng,11040000,0%,11040000,https://salt.tikicdn.com/cache/280x280/ts/product/94/d0/80/fce0103633abea51a36ede03e0d8cdf7.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
213813597,4138200575336,https://tiki.vn/laptop-hp-pavilion-15-eg2035tx-6k781pa-i5-1235u-8gb-512gb-vga-mx550-2gb-w11-p213813597.html?spid=249009147,Laptop HP Pavilion 15-eg2035TX 6K781PA (i5-1235U | 8GB | 512GB | VGA MX550 2GB | W11) Hàng chính hãng,18720000,0%,18720000,https://salt.tikicdn.com/cache/280x280/ts/product/96/45/55/0f1ec73faa0082e5af4eabf829c157f2.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Việt Nam,2024-11-21
274400193,6676544257945,https://tiki.vn/laptop-hp-15-fd-0235tu-9q970pa-core-i5-1334u-16gb-512gb-15-6-inch-fhd-windows-11-natural-silver-hang-chinh-hang-p274400193.html?spid=274400194,Laptop HP 15 fd-0235TU 9Q970PA (Core i5-1334U/ 16GB/ 512GB/15.6 inch FHD/ Windows 11/ Natural silver) - Hàng chính hãng,19090000,0%,19090000,https://salt.tikicdn.com/cache/280x280/ts/product/e6/64/ec/081e7e9e181f568ba24b4a5c1de65e8a.png,0,0,HP,HP Official Store; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
225917341,8448614298953,https://tiki.vn/laptop-hp-pavilion-15-eg2056tu-6k786pa-i5-1240p-8gb-512gb-15-6-fhd-win-11-p225917341.html?spid=249009277,Laptop HP Pavilion 15-eg2056TU 6K786PA i5-1240P | 8GB | 512GB | 15.6' FHD | Win 11 Hàng chính hãng,18360000,0%,18360000,https://salt.tikicdn.com/cache/280x280/ts/product/7a/da/ae/a84054f1c394e9fab61ec99677ebc21c.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
225917298,3236000651978,https://tiki.vn/laptop-hp-340s-g7-224l1pa-i3-1005g1-4gb-512gb-intel-uhd-graphics-14-fhd-win-10-p225917298.html?spid=225917300,Laptop HP 340s G7 224L1PA i3-1005G1 | 4GB | 512GB | Intel UHD Graphics | 14' FHD | Win 10 Hàng chính hãng,13890000,0%,13890000,https://salt.tikicdn.com/cache/280x280/ts/product/dd/0c/51/abd05c640bd55d5ebcce77a872b5def7.jpg,0,0,HP,Hangchinhhieu(TP.HCM); Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
198984680,4105135121588,https://tiki.vn/laptop-hp-pavilion-15-eg2056tu-6k786pa-i5-1240p-8gb-512gb-15-6fhd-intel-iris-xe-w11-p198984680.html?spid=249009274,Laptop HP Pavilion 15-eg2056TU (6K786PA) i5-1240P|8GB|512GB|15.6FHD|Intel Iris Xe|W11 - Hàng Chính Hãng,18360000,0%,18360000,https://salt.tikicdn.com/cache/280x280/ts/product/32/e1/e7/9d99d7e071cfaf8615957e521ca18f92.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Mỹ,2024-11-21
198592225,7651839050610,https://tiki.vn/laptop-hp-240-g9-6l1y1pa-i5-1235u-8gb-256gb-intel-iris-xe-graphics-14-fhd-win-11-hang-chinh-hang-p198592225.html?spid=249009637,Laptop HP 240 G9 6L1Y1PA (i5-1235U | 8GB | 256GB | Intel Iris Xe Graphics | 14' FHD | Win 11) Hàng chính hãng,16680000,0%,16680000,https://salt.tikicdn.com/cache/280x280/ts/product/09/37/09/dc5e97e164cf95711d0868471d750cd0.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
275854357,1394965977778,https://tiki.vn/laptop-hp-15-fd1039tu-9z2w7pa-core-7-150u-16gb-512gb-ssd-15-6-inch-fhd-win11-ba-c-hang-chinh-hang-p275854357.html?spid=275854358,Laptop HP 15 fd1039TU 9Z2W7PA (Core 7 150U/ 16GB/ 512GB SSD/ 15.6 inch FHD/ Win11/ Bạc) - Hàng Chính Hãng,21729000,0%,21729000,https://salt.tikicdn.com/cache/280x280/ts/product/72/87/ed/faf092277f44872dace6ae99cf4b0e9f.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
189466548,6864459119446,https://tiki.vn/laptop-hp-15s-fq2663tu-6k796pa-i3-1115g4-4gb-256gb-ssd-15-6-vga-on-win11-silver-hang-chinh-hang-p189466548.html?spid=248802751,Laptop HP 15s-fq2663TU 6K796PA (i3-1115G4/4GB/256GB SSD/15.6/ VGA ON/ Win11/ Silver)-Hàng Chính Hãng,10200000,0%,10200000,https://salt.tikicdn.com/cache/280x280/ts/product/d3/aa/3f/b7909a36b4dd9231450f9415ba3d3924.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
225917302,8928708783603,https://tiki.vn/laptop-hp-pavilion-15-eg2064tx-7c0w8pa-i5-1235u-8gb-256gb-mx550-2gb-15-6-fhd-p225917302.html?spid=225917306,Laptop HP Pavilion 15-eg2064TX 7C0W8PA i5-1235U | 8GB | 256GB | MX550 2GB | 15.6' FHD Hàng chính hãng,20390000,0%,20390000,https://salt.tikicdn.com/cache/280x280/ts/product/94/a4/01/d68804280fc72b2ff1c8a449e6ff5b18.jpg,0,0,HP,Hangchinhhieu(TP.HCM); Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
127363787,2784675907230,https://tiki.vn/laptop-hp-240-g8-519a4pa-core-i3-1005g1-4-gb-ddr4-256-gb-ssd-pcie-nvme-14-fhd-win10-hang-chinh-hang-p127363787.html?spid=248802573,Laptop HP 240 G8 519A4PA (Core i3-1005G1/ 4 GB DDR4/ 256 GB SSD PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,11040000,0%,11040000,https://salt.tikicdn.com/cache/280x280/ts/product/f9/62/fc/cd981924af9539901eed49a9f3e2481d.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
206307542,5378734327960,https://tiki.vn/laptop-hp-pavilion-15-eg2058tu-6k788pa-i5-1240p-8gb-256gb-intel-iris-xe-graphics-15-6-fhd-win-11-hang-chinh-hang-p206307542.html?spid=203972134,Laptop HP Pavilion 15-eg2058TU (6K788PA) (i5-1240P | 8GB | 256GB | Intel Iris Xe Graphics | 15.6' FHD | Win 11) Hàng chính hãng,14850000,0%,14850000,https://salt.tikicdn.com/cache/280x280/ts/product/3f/a6/a4/140ce4c6780c706edcfdcabcf61950b0.png,0,0,HP,Vi Tính Bảo An; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
248807159,8432805671441,https://tiki.vn/laptop-hp-15s-fq2711tu-i3-1115g4-8gb-256gb-15-6-fhd-win-11-7c0r6pa-vang-hang-chinh-hang-p248807159.html?spid=248807272,Laptop HP 15s fq2711TU i3 1115G4/8GB/256GB/15.6"FHD/Win 11 (7C0R6PA) Vàng - Hàng Chính Hãng,11760000,0%,11760000,https://salt.tikicdn.com/cache/280x280/ts/product/20/84/e0/1e77771c52b1a14c2cce1f85ff84a7e5.png,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
275854376,8322466167136,https://tiki.vn/laptop-hp-15-fd1043tu-9z2w9pa-core-5-120u-16gb-1tb-ssd-15-6-inch-fhd-win11-ba-c-hang-chinh-hang-p275854376.html?spid=275854377,Laptop HP 15 fd1043TU 9Z2W9PA (Core 5 120U/ 16GB/ 1TB SSD/ 15.6 inch FHD/ Win11/ Bạc) - Hàng Chính Hãng,19799000,0%,19799000,https://salt.tikicdn.com/cache/280x280/ts/product/0b/b5/88/7a745e1be60d35000868ec8e99ab96ae.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
275786120,2040019998714,https://tiki.vn/laptop-asus-tuf-gaming-f15-fx507zc4-i5-12500h-16gb-1tb-4gb-rtx3050-144hz-win11-hn229w-hang-chinh-hang-p275786120.html?spid=275786121,Laptop Asus TUF Gaming F15 FX507ZC4 i5 12500H/16GB/1TB/4GB RTX3050/144Hz/Win11 (HN229W) - Hàng Chính Hãng,25990000,0%,25990000,https://salt.tikicdn.com/cache/280x280/ts/product/4d/bc/18/bf6f3d33fb8efc7c2ae935d1198ef81a.jpg,0,0,Asus,Thế Giới Di Động Official; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
276365787,8963498014443,https://tiki.vn/laptop-asus-expertbook-b1-b1402cva-nk0176w-intel-core-i5-1335u-512gb-16gb-intel-uhd-14-inch-fhd-win-11-den-hang-chinh-hang-p276365787.html?spid=276365788,Laptop ASUS ExpertBook B1 B1402CVA-NK0176W (Intel Core i5-1335U | 512GB | 16GB | Intel UHD | 14 inch FHD | Win 11 | Đen) - HÀNG CHÍNH HÃNG,14490000,0%,14490000,https://salt.tikicdn.com/cache/280x280/ts/product/ee/39/37/5279b407570d749ec67f1333a7b3edfa.jpg,0,0,Asus,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
189697988,9236847498026,https://tiki.vn/laptop-hp-pavilion-15-eg2056tu-6k786pa-i5-1240p-8gb-512gb-intel-iris-xe-graphics-15-6-fhd-win-11-hang-chinh-hang-p189697988.html?spid=249009272,Laptop HP Pavilion 15-eg2056TU (6K786PA) (i5-1240P | 8GB | 512GB | Intel Iris Xe Graphics | 15.6' FHD | Win 11) Hàng chính hãng,18360000,0%,18360000,https://salt.tikicdn.com/cache/280x280/ts/product/f3/69/6b/2069324e593b230b30cc8d01ee5addca.png,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
189387430,1421644237932,https://tiki.vn/laptop-hp-pavilion-14-dv2033tu-6k769pa-i5-1235u-8gb-512gb-ssd-14fhd-vga-on-win11-gold-p189387430.html?spid=248802406,Laptop HP Pavilion 14-dv2033TU 6K769PA (i5-1235U/ 8Gb/ 512GB SSD/ 14FHD/ VGA ON/ Win11/ Gold) - Hàng Chính Hãng,18480000,0%,18480000,https://salt.tikicdn.com/cache/280x280/ts/product/8c/5f/38/89094d340533d35bed8acdd054886157.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc / Singapore / Việt Nam,2024-11-21
276365829,1575240992512,https://tiki.vn/laptop-asus-vivobook-go-15-e1504fa-nj454w-ryzen-5-7520u-16gb-512gb-15-6-inch-fhd-amd-radeon-graphics-win-11-bac-hang-chinh-hang-p276365829.html?spid=276365830,Laptop Asus Vivobook Go 15 E1504FA-NJ454W (Ryzen 5 7520U | 16GB | 512GB | 15.6 inch FHD | AMD Radeon Graphics | Win 11 | Bạc) - HÀNG CHÍNH HÃNG,12590000,0%,12590000,https://salt.tikicdn.com/cache/280x280/ts/product/17/4c/f8/4845fd322e80b270b7f1a21f9b65da76.jpg,0,0,Asus,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
276365940,7057153076969,https://tiki.vn/laptop-asus-vivobook-14-x1404za-nk389w-intel-core-i7-1255u-16gb-512gb-intel-iris-xe-14-inch-fhd-win-11-bac-hang-chinh-hang-p276365940.html?spid=276365941,Laptop Asus Vivobook 14 X1404ZA-NK389W (Intel Core i7-1255U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc) - HÀNG CHÍNH HÃNG,15690000,0%,15690000,https://salt.tikicdn.com/cache/280x280/ts/product/61/6e/e8/febc6a47b21fe4906415dd09894cfb94.jpg,0,0,Asus,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
189696547,9902541079507,https://tiki.vn/laptop-hp-pavilion-15-eg2036tx-6k782pa-i5-1235u-8gb-512gb-vga-mx550-2gb-15-6-fhd-win-11-hang-chinh-hang-p189696547.html?spid=249011627,Laptop HP Pavilion 15-eg2036TX (6K782PA) (i5-1235U  8GB  512GB  VGA MX550 2GB  15.6' FHD  Win 11) Hàng chính hãng,19320000,0%,19320000,https://salt.tikicdn.com/cache/280x280/ts/product/63/8f/34/7af58ee482a00122dad5e87f58b59ff2.png,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
275798400,1819738307713,https://tiki.vn/laptop-hp-elitebook-640-g10-873g2pa-intel-core-i5-1335u-8gb-512gb-intel-iris-xe-14-inch-fhd-win-11-bac-hang-chinh-hang-p275798400.html?spid=275798403,Laptop HP EliteBook 640 G10 873G2PA (Intel Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc) - Hàng Chính Hãng,25990000,24%,19749000,https://salt.tikicdn.com/cache/280x280/ts/product/a8/fe/28/cbe65a43b87b36f37a17cc7d364f19c9.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
272828266,9532741402178,https://tiki.vn/laptop-asus-vivobook-go-14-e1404fa-nk177w-ryzen-5-7520u-16gb-512gb-14-inch-fhd-amd-radeon-graphics-win-11-bac-hang-chinh-hang-p272828266.html?spid=272828267,Laptop Asus Vivobook Go 14 E1404FA-NK177W (Ryzen 5 7520U | 16GB | 512GB | 14 inch FHD | AMD Radeon Graphics | Win 11 | Bạc) - Hàng Chính Hãng,12250000,0%,12250000,https://salt.tikicdn.com/cache/280x280/ts/product/85/45/9b/5fb899d41a0f8d927c64f126794bc312.png,0,0,Asus,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
160445997,5692073291811,https://tiki.vn/laptop-asus-vivobook-15-r565ea-uh51t-i5-1135g7-8g-256gb-pcie-15-6-fhd-cam-ung-win10-xam-hang-nhap-khau-chinh-hang-p160445997.html?spid=225195011,Laptop Asus Vivobook 15 R565EA UH51T (I5-1135G7/ 8G/ 256GB PCIE/ 15.6 FHD/ CẢM ỨNG/ WIN10/ XÁM) - Hàng Nhập Khẩu Chính Hãng,16020000,0%,16020000,https://salt.tikicdn.com/cache/280x280/ts/product/2e/65/61/62692ccf5b7db3bdabd8aa437f0f7298.jpg,0,0,Asus,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
155974507,1683675115955,https://tiki.vn/laptop-hp-14s-fq1080au-4k0z7pa-amd-r3-5300u-4gb-ddr4-256gb-ssd-14-hd-win10-hang-chinh-hang-p155974507.html?spid=168908856,Laptop HP 14s-fq1080AU 4K0Z7PA (AMD R3-5300U/ 4GB DDR4/ 256GB SSD/ 14 HD/ Win 11) - Hàng Chính Hãng,14250000,0%,14250000,https://salt.tikicdn.com/cache/280x280/ts/product/1e/34/b4/006756d8e30705198fe156e235689321.jpg,0,0,HP,AN PHAT COMPUTER; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
189695021,4543020398190,https://tiki.vn/laptop-hp-pavilion-15-eg2035tx-6k781pa-i5-1235u-8gb-512gb-vga-mx550-2gb-15-6-fhd-win-11-hang-chinh-hang-p189695021.html?spid=249009143,Laptop HP Pavilion 15-eg2035TX 6K781PA (i5-1235U | 8GB | 512GB | VGA MX550 2GB | 15.6' FHD | Win 11) Hàng chính hãng,18720000,0%,18720000,https://salt.tikicdn.com/cache/280x280/ts/product/f3/69/6b/bd336069b0e7f31185362a1c5d21f30f.png,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
276365776,7142629787329,https://tiki.vn/laptop-asus-expertbook-b1-b1402cva-nk0062w-intel-core-i5-1335u-8gb-512gb-intel-uhd-graphics-14-inch-fhd-windows-11-den-hang-chinh-hang-p276365776.html?spid=276365777,Laptop ASUS ExpertBook B1 B1402CVA-NK0062W (Intel Core i5-1335U | 8GB | 512GB | Intel UHD Graphics | 14 inch FHD | Windows 11 | Đen) - HÀNG CHÍNH HÃNG,13450000,0%,13450000,https://salt.tikicdn.com/cache/280x280/ts/product/37/1e/be/d354c6cbec1a6a235f8b2e13a1205904.jpg,0,0,Asus,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
276365953,9182286463334,https://tiki.vn/laptop-asus-vivobook-15-x1504za-nj517w-intel-core-i5-1235u-16gb-512gb-intel-iris-xe-15-6-inch-fhd-win-11-bac-hang-chinh-hang-p276365953.html?spid=276365955,Laptop Asus Vivobook 15 X1504ZA-NJ517W (Intel Core i5-1235U | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Bạc) - HÀNG CHÍNH HÃNG,14250000,0%,14250000,https://salt.tikicdn.com/cache/280x280/ts/product/2e/cb/57/0d1f50fb53d16b538acf193b9e9509c2.jpg,0,0,Asus,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
190725443,7220153941394,https://tiki.vn/laptop-hp-pavilion-15-eg2035tx-i5-1235u-8gb-512gb-2gb-mx550-15-6-f-win11-6k781pa-vang-hang-chinh-hang-p190725443.html?spid=248802725,Laptop HP Pavilion 15 eg2035TX i5 1235U/8GB/512GB/2GB MX550/15.6"F/Win11/(6K781PA)/Vàng - Hàng chính hãng,18720000,0%,18720000,https://salt.tikicdn.com/cache/280x280/ts/product/91/b0/7c/9646c81b0c4fbcca635e66391703d8f2.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
275786096,7141588584527,https://tiki.vn/laptop-hp-gaming-victus-15-fb1022ax-r5-7535hs-16gb-512gb-4gb-rtx2050-144hz-win11-94f19pa-hang-chinh-hang-p275786096.html?spid=275786097,Laptop HP Gaming VICTUS 15 fb1022AX R5 7535HS/16GB/512GB/4GB RTX2050/144Hz/Win11 (94F19PA) - Hàng Chính Hãng,25490000,27%,18590000,https://salt.tikicdn.com/cache/280x280/ts/product/92/8a/8e/2fbac9f69ec8d7ff118fefceaa901672.jpg,0,0,HP,Thế Giới Di Động Official; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
276365999,1671140841786,https://tiki.vn/laptop-asus-vivobook-14-oled-a1405za-km263w-i7-12700h-16gb-512gb-ssd-14-inch-2-8k-win11-silver-hang-chinh-hang-p276365999.html?spid=276366000,Laptop Asus Vivobook 14 OLED A1405ZA-KM263W (i7 12700H/ 16GB/ 512GB SSD/ 14 inch 2.8K/ Win11/ Silver) - HÀNG CHÍNH HÃNG,18390000,0%,18390000,https://salt.tikicdn.com/cache/280x280/ts/product/21/6a/77/1155babc9e656860a8c911a492b46880.jpg,0,0,Asus,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
247719163,9454375054810,https://tiki.vn/laptop-asus-expertbook-b1400-chip-intel-core-i5-1235u-ram-8gb-ssd-512gb-nvme-14-full-hd-bao-mat-van-tay-bao-mat-tpm-2-0-do-ben-chuan-quan-doi-us-hang-chinh-hang-p247719163.html?spid=247719167,Laptop Asus ExpertBook B1400 (Chip Intel Core i5-1235U | RAM 8GB | SSD 512GB NVMe | 14' Full HD | Bảo mật vân tay | Bảo mật TPM 2.0 | Độ bền chuẩn quân đội US) - Hàng Chính Hãng,20999000,24%,15890000,https://salt.tikicdn.com/cache/280x280/ts/product/cb/a0/81/bb35665a854fae2122f16b1acac7283e.png,5,1,Asus,ThuanThienTs; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
275854386,7480120144191,https://tiki.vn/laptop-hp-15-fd1045tu-9z2x1pa-core-5-120u-16gb-512gb-ssd-15-6-inch-fhd-win11-ba-c-hang-chinh-hang-p275854386.html?spid=275854387,Laptop HP 15 fd1045TU 9Z2X1PA (Core 5 120U/ 16GB/ 512GB SSD/ 15.6 inch FHD/ Win11/ Bạc) - Hàng Chính Hãng,18729000,0%,18729000,https://salt.tikicdn.com/cache/280x280/ts/product/17/93/c9/92ea6fef866fb2a67c549c959384cdf3.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
275850072,5329427034198,https://tiki.vn/laptop-hp-14-ep0110tu-8c5k9pa-intel-core-i7-1355u-16gb-512gb-intel-iris-xe-14-inch-fhd-win-11-bac-hang-chinh-hang-p275850072.html?spid=275850073,Laptop HP 14-ep0110TU 8C5K9PA (Intel Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc) - Hàng Chính Hãng,19699000,0%,19699000,https://salt.tikicdn.com/cache/280x280/ts/product/9f/1c/27/24a8324d4400481d941b0b8d1ba7d8a7.png,0,0,HP,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
273949286,2032558437950,https://tiki.vn/laptop-asus-expertbook-b1502cba-b1502-b1502cv-intel-core-i5-1335u-ram-8gb-512gb-ssd-intel-uhd-graphics-15-6-inch-full-hd-win-11-ban-quyen-hang-chinh-hang-p273949286.html?spid=273949287,Laptop Asus Expertbook B1502 - B1502CV (Intel Core i5-1335U | RAM 8GB | 512GB SSD | Intel UHD Graphics | 15.6 inch Full HD | Win 11 bản quyền) - Hàng Chính Hãng,22900000,38%,14190000,https://salt.tikicdn.com/cache/280x280/ts/product/c3/38/e0/78676b0c573733c58a097aaa70a97d37.jpg,0,0,Asus,ThuanThienTs; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
276366073,5005879796561,https://tiki.vn/laptop-asus-vivobook-15-oled-a1505va-l1341w-core-i5-13500h-16gb-512gb-intel-iris-x-15-6inch-fhd-oled-win-11-den-hang-chinh-hang-p276366073.html?spid=276366074,Laptop ASUS Vivobook 15 OLED A1505VA-L1341W (Core i5-13500H | 16GB | 512GB | Intel Iris Xᵉ | 15.6inch FHD OLED | Win 11 | Đen) - HÀNG CHÍNH HÃNG,17490000,0%,17490000,https://salt.tikicdn.com/cache/280x280/ts/product/27/92/11/c124646849b2f0ebc94443f4bae33379.jpg,0,0,Asus,An Khang Computer; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;China,2024-11-21
213818760,8112074993532,https://tiki.vn/laptop-hp-pavilion-15-eg2036tx-6k782pa-i5-1235u-8gb-512gb-vga-mx550-2gb-15-6-fhd-win-11-p213818760.html?spid=249011630,Laptop HP Pavilion 15-eg2036TX 6K782PA (i5-1235U 8GB 512GB VGA MX550 2GB 15.6' FHD Win 11) Hàng chính hãng,19320000,0%,19320000,https://salt.tikicdn.com/cache/280x280/ts/product/2a/c6/4e/990909ee5fcea91c5619cf89e3008269.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Việt Nam,2024-11-21
130470405,1973257066498,https://tiki.vn/laptop-hp-240-g8-519a7pa-core-i3-1005g1-4gb-ddr4-2666mhz-256gb-ssd-pcie-nvme-14-fhd-win10-hang-chinh-hang-p130470405.html?spid=248802519,Laptop HP 240 G8 519A7PA (Core i3-1005G1/ 4GB DDR4 2666MHz/ 256GB SSD PCIe NVMe/ 14 FHD/ Win10) - Hàng Chính Hãng,11040000,0%,11040000,https://salt.tikicdn.com/cache/280x280/ts/product/4f/7d/3f/7cd81ff3a4af2a996815255f20b93972.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
248913500,9833503138238,https://tiki.vn/laptop-hp-15s-fq4006tu-4x754pa-15-6-fhd-core-i7-1195g7-8gb-ram-256gb-ssd-win-11-natural-silver-hang-chinh-hang-p248913500.html?spid=248913501,Laptop HP 15S-FQ4006TU (4X754PA) 15.6" FHD  Core i7-1195G7 8GB RAM 256GB SSD Win 11 Natural Silver - Hàng Chính Hãng,18360000,0%,18360000,https://salt.tikicdn.com/cache/280x280/ts/product/bd/eb/b9/3bdd9e232df7f3783c3160fe0ccce998.png,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
189466838,2438126909021,https://tiki.vn/hp-15s-fq5104tu-6k7e4pa-i7-1255u-8gb-512gb-intel-iris-xe-graphics-15-6-hd-win-11-p189466838.html?spid=248802480,Laptop HP 15s-fq5104TU 6K7E4PA (i7-1255U | 8GB | 512GB | Intel Iris Xe Graphics | 15.6' HD | Win 11) - Hàng Chính Hãng,18600000,0%,18600000,https://salt.tikicdn.com/cache/280x280/ts/product/82/68/1b/54cdaddabdec025cc931de70884fa503.jpg,0,0,HP,GIA DỤNG VIỆT; Laptop Truyền Thống ;Laptop - Máy Vi Tính - Linh kiện ;Trung Quốc,2024-11-21
